,pub_time,weibo_content,forward,comment,like,weibo_url,weibo_topic
26,5月31日 13:23,【用公益点亮点点微光】六一央视新闻#微光云音乐会#直播，将联合@微公益 开通在线捐款通道。你的爱心捐赠，将点亮TA的梦想，所有善款用于@中华思源工程扶贫基金会 公益项目，爱心助学！6月1日晚8点，约定你，一起点亮“微光”~转起！PS：儿童节你想对TA说_____?@海阳 @东方卫视极限挑战 @TIA袁娅维 ​​​​...展开全文,5944.0,2724.0,97113.0,https://weibo.com/2656274875/J4sELD113?from=page_1002062656274875_profile&wvr=6&mod=weibotime,用公益点亮点点微光
27,5月31日 12:50,【#广州教育局通报教师涉嫌体罚学生调查结果# #体罚学生老师已被暂停班主任职务#】关于网传广州市方圆实验小学一年级5班教师涉嫌体罚学生致其吐血一事，广州市白云区教育局今天通报，12月10日，刘妍老师因学生违反学生管理纪律，以班规为由让刘某女儿等5名违纪学生跑10圈。视频监控显示，刘某女儿于当 ​​​​...展开全文,14451.0,16552.0,238097.0,https://weibo.com/2656274875/J4srFjovn?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#广州教育局通报教师涉嫌体罚学生调查结果# #体罚学生老师已被暂停班主任职务#
28,5月31日 12:37,#央视记者白宫门前遇示威者投爆炸物# 【#示威现场央视记者吸入气体嗓子变哑#】当地时间30日，白宫外抗议民众与警方冲突升级，示威者投掷爆炸物。央视记者在现场称，“火药味非常刺鼻，嗓子因吸入气体已经哑了。”（央视记者殷岳） 央视新闻的微博视频,1022.0,1739.0,13263.0,https://weibo.com/2656274875/J4smh7S3O?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#示威现场央视记者吸入气体嗓子变哑#
29,5月31日 12:15,【#警方通报河北滦南12岁女孩被欺凌#】29日，河北滦南县，一女孩被连续殴打的视频在网络传播，随后公安局介入调查。经查实，视频中当事人分别为滦南县的王某（女，12岁）、陈某（女，12岁）、周某（女，13岁）、崔某（女，12岁）、李某（女，13岁）。28日，陈某等4人将王某带至事先约定的空院中，陈某 ​​​​...展开全文,786.0,1279.0,9521.0,https://weibo.com/2656274875/J4sdfdoOR?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#警方通报河北滦南12岁女孩被欺凌#
30,5月31日 12:03,【直播！去新疆，摘“白色蜂蜜”】每年5月下旬，被称为“瓜果之乡”的新疆迎来特色地产水果丰收季。在塔克拉玛干沙漠边缘的新疆轮台县，当地10万亩小白杏集中采摘上市。这种被当地人称为“白色蜂蜜”的水果到底有多甜？今年产量如何？看直播↓↓（总台央视记者苏蒙） 央视新闻的微博视频 .,1035.0,1176.0,6273.0,https://weibo.com/2656274875/J4s8xxZcP?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！去新疆，摘“白色蜂蜜”
31,5月31日 11:58,"恭喜@挣扎着留在人间做个人 等10名用户获得【奥迪精品户外帐篷】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,【成功登顶珠峰！】历经极地险境，无畏前行，探索“世界屋脊""，领略云巅之美！祝贺珠峰高程测量登山队成功登顶！致敬无畏攀登的勇士，致敬无畏探索的科学精神，这是中国第三次进行珠峰高程测量，以智慧与勇气，一次次攀登巅峰。#开阔人生无畏前行#，央视新闻与#全新奥迪Q7#共同见证世界高度，转发评论 ​​​​...展开全文",166.0,99.0,638.0,https://weibo.com/2656274875/J4s6h7iFS?from=page_1002062656274875_profile&wvr=6&mod=weibotime,奥迪精品户外帐篷
32,5月31日 11:29,【#我的肺不是你的烟灰缸#！转发！一起对二手烟说“不”】世界卫生组织资料显示，#每年约有60万人因二手烟过早死亡#。二手烟中，有大约250种有毒物质，其中至少69种致癌！#今天世界无烟日#，转发呼吁：尽早戒烟，不在公共场所吸烟！（联合出品：@丁香医生 ）,3122.0,775.0,4139.0,https://weibo.com/2656274875/J4rUF3g3R?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#我的肺不是你的烟灰缸#！转发！一起对二手烟说“不”
33,5月31日 11:01,【#示威现场央视记者遇催泪瓦斯眼泪直流#】当地时间30日，白宫外抗议现场混乱，示威者情绪越来越激动。央视记者在现场，遭遇警方向示威者投掷催泪瓦斯。记者表示：“眼睛睁不开！全是眼泪！”（央视记者汪曙光 王逢治） 央视新闻的微博视频,1947.0,4147.0,69430.0,https://weibo.com/2656274875/J4rJpp50W?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#示威现场央视记者遇催泪瓦斯眼泪直流#
34,5月31日 10:34,【转发送送小天使！#17个月男孩脑死亡捐器官救3人#】近日，江苏南通17个月的男孩金璋烨被确认脑死亡，他的父母决定捐献其器官。孩子妈妈说：“不管生命是长是短，总要有价值。”据悉，他的肝脏和肾脏，已成功移植给了三名患者。网友：小天使，谢谢你来过！@荔枝新闻 JSTV荔枝视频的秒拍视频,1209.0,756.0,9851.0,https://weibo.com/2656274875/J4rya0l6F?from=page_1002062656274875_profile&wvr=6&mod=weibotime,转发送送小天使！#17个月男孩脑死亡捐器官救3人#
35,5月31日 10:08,【习近平寄语广大少年儿童：#少年强则国强#】在#六一儿童节#到来之际，中共中央总书记、国家主席、中央军委主席习近平代表党中央，向全国各族少年儿童致以节日的祝贺！习近平指出，在这次全国人民万众一心抗击新冠肺炎疫情的斗争中，广大少年儿童也经历了一段特殊时期，不仅亲眼目睹了中国人民众志成 ​​​​...展开全文,1106.0,420.0,4289.0,https://weibo.com/2656274875/J4rnPFVi9?from=page_1002062656274875_profile&wvr=6&mod=weibotime,习近平寄语广大少年儿童：#少年强则国强#
36,5月31日 10:02,【#儿童乘车的安全误区#，你知道吗？直播实验带你看】孩子乘车，家长抱着就行？车速慢，不坐安全座椅也没事？目前家长对儿童安全乘车仍存在不少误区。@央视新闻 带你走进碰撞实验室，了解孩子安全的乘车方式↓转给身边的父母！（总台央视记者孙强） 央视新闻的微博视频 . ​​​​,1248.0,445.0,4859.0,https://weibo.com/2656274875/J4rlh0g81?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#儿童乘车的安全误区#，你知道吗？直播实验带你看
37,5月31日 09:34,【#示威者白宫外与警察发生冲突情绪激动#】当地时间30日，抗议者来到白宫附近继续举行示威活动，且人数较29日明显增多。现场视频显示，抗议者与警察发生冲突，总台#央视记者在混乱中受到意外撞击#，警察向抗议者发射数枚胡椒弹。（央视记者王逢治 汪曙光） 央视新闻的微博视频,1150.0,1566.0,12520.0,https://weibo.com/2656274875/J4r9ZAd2e?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#示威者白宫外与警察发生冲突情绪激动#
38,5月31日 08:59,【#特朗普宣布推迟召开G7峰会#】CNN30日报道，美国总统特朗普宣布将原计划于下月举行的#G7峰会推迟至9月举行#，他还希望邀请俄罗斯、澳大利亚、印度和韩国参加峰会。（央视记者王逢治）,671.0,1233.0,12327.0,https://weibo.com/2656274875/J4qVXB5yO?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#特朗普宣布推迟召开G7峰会#
39,5月31日 08:52,【#美国抗议活动蔓延至20多州30多城#】据美媒统计，全美已有20多个州、共30多座城市爆发抗议活动。在纽约，示威者高喊“我喘不上气了”；在休斯敦，人群行进至市政厅前要求结束警察暴行……曾遭警察执法过当身亡的非裔美国人埃里克·加纳的母亲，参加游行并说：“警察残忍对待、恐吓、谋杀我们，不能再 ​​​​...展开全文,878.0,905.0,8357.0,https://weibo.com/2656274875/J4qSOEh98?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#美国抗议活动蔓延至20多州30多城#
40,5月31日 08:23,【昨日#山东新增2例境外输入#】5月30日0时至24时：山东新增境外输入病例2例，其中#青岛市报告1例美国输入确诊#，#日照市报告1例印度输入确诊#。累计报告境外输入确诊病例29例。山东滨州市报告孟加拉国输入无症状感染者1例。全省正在隔离观察治疗的无症状感染者2例（境外输入）。,838.0,524.0,2164.0,https://weibo.com/2656274875/J4qGYF2GR?from=page_1002062656274875_profile&wvr=6&mod=weibotime,昨日#山东新增2例境外输入#
41,5月31日 08:11,【#钟南山说中国疫苗研究进度在世界第一梯队#】中国工程院院士钟南山指出：目前，#中国已有5款疫苗进行二期临床试验#，我们不会比其他国家落后。一般来说，疫苗是解决群体免疫的主要方法。网友：为默默付出的科技工作者们点赞！（总台央视记者陈旭婷） 央视新闻的微博视频,1177.0,595.0,9909.0,https://weibo.com/2656274875/J4qC6DaIV?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#钟南山说中国疫苗研究进度在世界第一梯队#
42,5月31日 07:56,#山东新增2例境外输入#【#31省区市新增2例新冠肺炎# 均为境外输入】5月30日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2例，均为境外输入病例（均在山东）；无新增死亡病例；无新增疑似病例。  当日新增治愈出院病例2例，解除医学观察的密切接触者565人，重症病例与前一日 ​​​​...展开全文,453.0,168.0,978.0,https://weibo.com/2656274875/J4qw6DaG9?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#31省区市新增2例新冠肺炎# 均为境外输入
43,5月31日 07:46,【钟南山：#我国新冠肺炎患病率全世界最低#】钟南山：新冠肺炎完全是新的，抗击它非常需要科技工作者发挥创新能力。在抗疫中，他们贡献了很大力量。面对急性突发性传染病，早期阶段预防非常重要，我国采取了在震中集中围堵、在震外联防联控的正确战略，到目前为止，我国患病率、病死率都是全世界最低的 ​​​​...展开全文,6661.0,6892.0,169424.0,https://weibo.com/2656274875/J4qs1pI25?from=page_1002062656274875_profile&wvr=6&mod=weibotime,钟南山：#我国新冠肺炎患病率全世界最低#
44,5月31日 07:28,【#美国SpaceX载人龙飞船发射成功#】当地时间5月30日15时24分，美国SpaceX载人龙飞船发射成功，乘“猎鹰9号”火箭飞往国际空间站。本次发射原定于当地时间27日进行，当日由于天气原因被推迟。这是自2011年以来美国首次使用国产火箭和飞船从本土将宇航员送往空间站。（央视记者殷岳）,14194.0,1102.0,10656.0,https://weibo.com/2656274875/J4qkSn1gc?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#美国SpaceX载人龙飞船发射成功#
45,5月31日 07:00,【总觉得#我还是小时候更可爱#有同感的请举手！】还记得你儿时的样子吗？有时候，是不是会觉得小时候的自己超可爱！#六一儿童节#将至，快翻翻相册！加话题#我还是小时候更可爱#，晒出你最得意的一张童年照！一起看看这些年，时光对你到底有没有手软@三元3Y @HHHHHHuqian @叹情深不寿  ​​​​...展开全文,514.0,322.0,2061.0,https://weibo.com/2656274875/J4q9jxqb1?from=page_1002062656274875_profile&wvr=6&mod=weibotime,总觉得#我还是小时候更可爱#有同感的请举手！
46,5月31日 06:57,#广州警方通报教师涉嫌体罚学生调查结果#【#家长承认编造谎言血迹实为化妆品和水#】今天，@广州白云公安 通报：关于网传广州市方圆实验小学一名教师涉嫌体罚学生一事，经调查取证，发帖人刘某（微博名：小岛里的大海）承认其女儿因遭体罚吐血、凌晨2时被老师威胁殴打、送老师6万元等情节，系其为扩大影 ​​​​...展开全文,10193.0,6097.0,50989.0,https://weibo.com/2656274875/J4q8gx5wX?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#家长承认编造谎言血迹实为化妆品和水#
47,5月31日 05:39,#美国新增确诊28700例#【#美国新冠肺炎确诊超176万#】据美国约翰斯·霍普金斯大学数据，5月29日15：32至30日16：32，美国新增新冠肺炎确诊病例28700例，新增死亡1282例。截至美东时间30日16：32，美国累计新冠肺炎确诊病例1764671例，累计死亡103605例。（央视记者王逢治）,718.0,507.0,3017.0,https://weibo.com/2656274875/J4pCJAnSQ?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#美国新冠肺炎确诊超176万#
48,5月31日 00:06,【夜读丨#愿五月的努力给六月好运#】 愿五月的努力给六月好运 ​​​​,1237.0,482.0,3380.0,https://weibo.com/2656274875/J4nruE5w2?from=page_1002062656274875_profile&wvr=6&mod=weibotime,夜读丨#愿五月的努力给六月好运#
49,5月30日 23:51,#主播说联播#【#美国搞事迟早也会出事#】美国对世卫组织下重手，断供资金、终止关系，又在搞事情。此外，#美国警员膝盖压脖子致非裔男子死亡#引发众怒，“我无法呼吸”成为了民众抗议多的口号之一。让别人能呼吸，是给生命更多机会；让别人窒息，只会带来暴力和悲剧。搞事情，迟早也会出事情。  ​​​​...展开全文,1860.0,1004.0,10057.0,https://weibo.com/2656274875/J4nlebe80?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#美国搞事迟早也会出事#
50,5月30日 23:35,【#白岩松评西安扫灰称重考核环卫工#：典型的形式主义！】白岩松：最近，陕西西安要求街头1平方米灰尘不超5克。检查的人在马路上，考古似地用小刷子扫土称重，超过5克就可能罚环卫工钱，真有点魔幻现实主义的意思。卫生是动态过程，刚扫干净，可能很快又不干净了。如果如此衡量环卫工人的工作，那这活 ​​​​...展开全文,5137.0,7762.0,49864.0,https://weibo.com/2656274875/J4neQ7GPy?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#白岩松评西安扫灰称重考核环卫工#：典型的形式主义！
51,5月30日 23:16,【#香港特区政府反驳美方言论#】今天，针对美国总统特朗普称涉港国安法已把“一国两制”变为“一国一制”，及美国务院过去两日的言论，香港特区政府发言人回应：我们对特朗普及其政府持续污名化和妖魔化我国正当行使权利和义务表示深切遗憾。每个国家都有维护其国家安全的法例。香港是中华人民共和国不 ​​​​...展开全文,894.0,765.0,6288.0,https://weibo.com/2656274875/J4n7ab737?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#香港特区政府反驳美方言论#
52,5月30日 23:01,【直播！#SpaceX载人龙飞船再次尝试发射#】当地时间30日15时22分（北京时间31日3时22分），美国太空探索技术公司（SpaceX）搭载两名美国宇航员的“龙”飞船将再次尝试发射，乘“猎鹰9号”火箭前往国际空间站。此前，因担心接触雷电，载人“龙”飞船原定27日的发射任务推迟。关注↓  ​​​​...展开全文,4218.0,14375.0,74010.0,https://weibo.com/2656274875/J4n0ViRAH?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#SpaceX载人龙飞船再次尝试发射#
